IncidentId,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
3412494,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,625,6TH,ST,S,,,,,,,38.2274681,-85.7657409,2.066,9/26/2013,1458,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41549.41029,FALSE,7552,Accepted
3509225,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2053,,MT WASHINGTON,RD,,,,,,,,38.0928835,-85.6688012,0.025,9/21/2013,2056,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,41543.5749,FALSE,7801,Accepted
3145721,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,9111,BLUE LICK,RD,,,,,,,,38.1163424,-85.6894914,,9/20/2013,1615,2,1,0,1,RAINING,WET,TRUE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41540.70904,FALSE,2032,Accepted
3401619,0561000,JEFFERSONTOWN POLICE DEPT,Accepted,JEFFERSON,,,MERIONETH,DR,,,,,CRANSTON,,LLANDOVERY,38.2043108,-85.5719447,0.29,9/18/2013,1825,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,41537.32627,FALSE,8271,Accepted
12827644,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,,,,,38.2606159,-85.76899,3.565,9/12/2013,2128,3,2,1,0,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,41542.36578,FALSE,6964,Accepted
3298059,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,APPLEGATE,LN,,,SMYRNA,,,,,38.1316248,-85.6426116,0.93,8/30/2013,0957,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41520.57753,FALSE,2308,Accepted
2935578,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,3RD,ST,S,,,,TENNY,,AMHERST,38.1769215,-85.7670301,1.512,8/28/2013,0950,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41515.4091,FALSE,7086,Accepted
3130615,0561000,JEFFERSONTOWN POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,,,,STONY BROOK,,SALSMAN,38.2183005,-85.5983497,11.836,8/24/2013,0039,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,41511.3244,FALSE,8265,Accepted
3254257,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,PARK,,LEROY,38.1946056,-85.8063892,15.558,8/13/2013,1622,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41505.7822,FALSE,7105,Accepted
3083239,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BANK,ST,,,18TH,,,,,38.2629799,-85.7789454,0.352,8/11/2013,1100,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,41501.45154,FALSE,7117,Accepted
2907237,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3131,BROADWAY,,W,,,,,,,38.2499857,-85.8039395,,8/7/2013,1736,2,1,0,1,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41494.68075,FALSE,7077,Accepted
2969298,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,6801,DIXIE,HWY,,,,,,,,38.1524631,-85.8361346,12.22,7/25/2013,1301,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41481.36833,FALSE,6813,Accepted
3012864,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,FERN VALLEY,RD,,,,,,,,38.1569823,-85.6965959,1.953,7/12/2013,1852,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41470.41045,FALSE,7914,Accepted
3059286,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BAXTER,AVE,,,,,MORTON,,HIGHLAND,38.2408923,-85.7247497,15.698,6/30/2013,0221,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41456.49759,FALSE,7935,Accepted
3103797,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,AIKEN,RD,,,,,,,,38.2652297,-85.4627643,3.954,6/21/2013,2354,3,2,1,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,41473.40741,FALSE,2323,Accepted
3046631,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,,GILMORE,,,,,38.1826703,-85.698208,10.287,6/17/2013,2344,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41443.41235,FALSE,2109,Accepted
2908099,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,4420,DIXIE,HWY,,,,,,,,38.1799791,-85.8170011,14.362,6/14/2013,0335,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,41449.61543,FALSE,7107,Accepted
3064935,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,,,WOODLAWN,,LEHIGH,38.1810868,-85.7834759,5.138,6/5/2013,1710,3,1,0,2,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41431.3699,FALSE,7814,Accepted
3059084,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,,3900,KRESGE,WAY,,,,,,,,38.2390159,-85.6403407,,6/5/2013,1210,2,1,0,1,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41431.36505,FALSE,9131,Accepted
3104637,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,DAVENTRY,,,,,38.2463102,-85.574797,7.973,5/31/2013,1556,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41434.66089,FALSE,6331,Accepted
2896675,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,,,,,,,,,,38.1333613,-85.7051161,0.458,5/23/2013,2217,2,1,1,0,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,KY1065,I 0065,41425.40927,FALSE,6886,Accepted
3102303,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,,,,,38.23611667,-85.61715,12.613,5/19/2013,1328,4,3,1,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,41431.36551,FALSE,6100,Accepted
3133506,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,WILSON,AVE,,,,,30TH,,BEECH,38.2277601,-85.8061253,1.889,5/13/2013,1501,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41408.57568,FALSE,7876,Accepted
3037246,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,140,4TH,ST,N,,,,,,,38.2572553,-85.7564711,0.044,5/11/2013,0025,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,41407.46465,FALSE,7968,Accepted
3384579,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HARROD CT,,,,,,,,,38.20166667,-85.53666667,,4/30/2013,1353,2,1,0,1,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,41669.53684,FALSE,7695,Accepted
3033678,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031,,BARDSTOWN,RD,,,GRINSTEAD,,,,,38.23648333,-85.71926667,15.36,4/29/2013,0837,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,41397.59054,FALSE,7091,Accepted
2946204,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4501,OUTER LOOP,,,,,,,,,38.1381644,-85.6795728,,4/27/2013,1126,5,4,0,1,CLOUDY,DRY,FALSE,COLLISION IN PARKING LOT,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,41393.45456,FALSE,2308,Accepted
3003082,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,TAYLOR,BLVD,,,CENTRAL,,,,,38.2063302,-85.7761884,2.293,4/24/2013,1545,2,1,0,1,CLOUDY,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41389.45108,FALSE,2812,Accepted
3014368,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,,RALPH,,,,,38.2083369,-85.8256088,10.089,4/19/2013,1450,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41386.45193,FALSE,2010,Accepted
3069637,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HEATHER,LN,,,ROWENA,,,,,38.2066035,-85.6648383,0.116,4/18/2013,1843,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41383.5335,FALSE,7059,Accepted
2977645,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,I65 N,,,,,,,,,38.2442069,-85.7523804,135.154,4/5/2013,2242,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41376.40802,FALSE,2239,Accepted
2977617,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,STEPHAN,DR,,,,,SHIRLEY,,MINETTE,38.1274403,-85.8531935,0.163,4/3/2013,2039,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,41376.4077,FALSE,6964,Accepted
3152697,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,,LOWE,,,,,38.218975,-85.6068391,12.297,3/21/2013,0654,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,41359.45105,FALSE,2533,Accepted
14081573,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,JEFFERSON,,,,,38.1588773,-85.5915624,6.204,3/12/2013,2104,2,1,1,0,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/OFF,,,41352.40844,FALSE,2395,Accepted
2967402,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,WHITNEY,AVE,W,KY1020,SOUTHERN,,,,,38.1939302,-85.7668272,0.888,3/11/2013,0946,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41345.44844,FALSE,2239,Accepted
13402707,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,KRUPP PARK,DR,,KY0061,PRESTON,,,,,38.1701914,-85.7080708,0,2/23/2013,2230,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41330.45374,FALSE,7913,Accepted
13529441,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,SHELBY,ST,S,,,US0060A,EASTERN,,MINOMA,38.2147435,-85.742533,10.101,2/22/2013,1211,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41327.61676,FALSE,2532,Accepted
13294159,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,WATSON,,LEWIS,38.0552731,-85.8915694,4.732,2/18/2013,1927,2,1,1,0,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,41324.45159,FALSE,6886,Accepted
13965275,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BROADWAY,,W,,,,26TH,,27TH,38.2494666,-85.7950719,0.374,2/15/2013,1921,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41323.45081,FALSE,7036,Accepted
3097183,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,,,,38.1452029,-85.5849686,5.192,2/11/2013,0710,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,41326.40725,FALSE,2400,Accepted
14177688,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,8210,NATIONAL,TPKE,,,,,,,,38.1299895,-85.7501459,3.878,2/8/2013,1843,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41316.41302,FALSE,2870,Accepted
13363617,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,YOUNGLAND,,,,,38.211413,-85.7972677,16.795,2/6/2013,0631,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,41315.82321,FALSE,7101,Accepted
13659376,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,,3708,WINCHESTER,RD,,,,,,,,38.2417683,-85.6516879,0.583,1/28/2013,1742,2,1,0,1,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41302.90667,FALSE,9147,Accepted
13343110,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BRECKINRIDGE,ST,W,,,,1ST,KY1020,2ND,38.2416,-85.7560666,0.105,1/19/2013,1453,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41296.74057,FALSE,7592,Accepted
13511141,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,28TH,ST,S,,,,KARLSRUHE,,CHASE,38.2498241,-85.7982117,0.78,1/18/2013,1730,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41296.73819,FALSE,7694,Accepted
13857346,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,7805,CROWN TOP,RD,,,,,,,,38.2962654,-85.6066242,,1/12/2013,0954,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41288.49771,FALSE,6100,Accepted
13190687,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,CAREY,,FEGENBUSH,38.1862326,-85.6363175,9.33,1/11/2013,1835,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,41292.32752,FALSE,6964,Accepted
13048241,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,STRAWBERRY,LN,,,ESTELE,,,,,38.1596532,-85.7626108,0.154,1/6/2013,2030,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,41283.45045,FALSE,6886,Accepted
13302726,0564500,PROSPECT POLICE DEPARTMENT,Accepted,JEFFERSON,,5929,TIMBER RIDGE,DR,S,,,,,,,38.3399409,-85.6217627,,1/2/2013,1030,2,1,0,1,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41277.78307,FALSE,1134,Accepted
12706677,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,,,,KRISTIN,KY2049,CRUMS,38.1982826,-85.8387144,9.08,12/27/2012,0503,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41270.49809,FALSE,7762,Accepted
12856474,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,KY1931,,7TH STREET,RD,,,PHYLLIS,,,,,38.2110408,-85.7861062,9.716,12/20/2012,1849,2,1,0,1,RAINING,WET,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41269.86589,FALSE,7103,Accepted
13135464,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,KY1931,,7TH STREET,RD,,,PHYLLIS,,,,,38.2111885,-85.786221,9.721,12/20/2012,1959,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41279.32586,FALSE,7103,Accepted
12843063,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,41ST,ST,S,,VIRGINIA,,,,,38.239929,-85.8207215,0.483,12/20/2012,1931,2,1,0,1,"SLEET, HAIL, FREEZING RAIN",WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41270.4111,FALSE,7693,Accepted
14041751,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CENTRAL,AVE,,US0060A,TAYLOR,,,,,38.2063346,-85.7761896,1.027,12/18/2012,2300,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41262.49325,FALSE,2812,Accepted
12787069,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,KLONDIKE,LN,,,MID DALE,,,,,38.2093877,-85.6390776,0.834,12/6/2012,1544,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41253.40873,FALSE,6138,Accepted
12715975,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,5120,DIXIE,HWY,,,,,,,,38.1660813,-85.8297335,,12/4/2012,1410,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41261.70035,FALSE,2241,Accepted
2843518,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,,ANTLE,,,,,38.0875063,-85.667579,0.27,11/28/2012,2150,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,41242.49218,FALSE,6886,Accepted
2861155,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,SOUTHERN,PKWY,,,,KY2801,SOUTHERN HEIGHTS,,ASHLAND,38.1892309,-85.7667065,8.354,11/26/2012,2048,2,1,1,0,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41240.40965,FALSE,6886,Accepted
12861803,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,,,,38.1097285,-85.8653366,8.797,11/24/2012,1939,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,41253.40756,FALSE,6044,Accepted
12423804,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,I 0065,I264 W EXIT12 RAMP TO KY61,,,,,38.1918438,-85.7277783,8.317,10/18/2012,0344,2,1,0,1,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41201.69941,FALSE,6418,Accepted
2820929,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,8610,DIXIE,HWY,,,,,,,,38.1264302,-85.8512575,,10/11/2012,2200,2,1,0,1,CLOUDY,DRY,TRUE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41194.40793,FALSE,2443,Accepted
2767081,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,ST MATTHEWS,,,,,38.2527382,-85.6527869,3.719,10/7/2012,2008,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,41190.32568,FALSE,9148,Accepted
12778061,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,,,,,,,,,,38.2793667,-85.8228837,0.071,10/4/2012,1932,3,1,1,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,41190.40907,FALSE,6964,Accepted
19765739,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,,MANSLICK,RD,,,CRUMS,,,,,38.1874612,-85.8010862,7.798,9/24/2012,2049,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,41177.45396,FALSE,7820,Accepted
2809663,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4404,KERN,CT,,,,,,,,38.179198,-85.6398912,,9/18/2012,1500,2,1,0,1,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41171.40968,FALSE,6138,Accepted
2809652,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,3RD,ST,S,,CENTRAL STATION,,,,,38.2035248,-85.764159,9.378,9/18/2012,1810,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,41171.40949,FALSE,2812,Accepted
2710412,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0042,,BROWNSBORO,RD,,,,,LINDSAY,,CLIFTON,38.2593758,-85.7064678,1.582,9/17/2012,1135,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,41173.40851,FALSE,6947,Accepted
